Sat, 19 Jul 2014 08:14:52 +1000	183.60.212.137	ManReader-noSB.zip
Sun, 20 Jul 2014 02:05:27 +1000	69.12.68.49	ManReader-noSB.zip
Mon, 21 Jul 2014 22:00:56 +1000	183.60.214.60	ManReader-noSB.zip
Tue, 22 Jul 2014 12:34:12 +1000	66.249.69.50	ManReader-noSB.zip
Wed, 23 Jul 2014 01:06:23 +1000	173.192.34.95	ManReader-noSB.zip
Wed, 23 Jul 2014 04:53:03 +1000	179.43.144.41	ManReader-noSB.zip
Wed, 23 Jul 2014 14:13:49 +1000	183.60.212.137	ManReader-noSB.zip
Thu, 24 Jul 2014 04:12:40 +1000	162.243.126.63	ManReader-noSB.zip
Sun, 27 Jul 2014 10:33:32 +1000	66.225.228.6	ManReader-noSB.zip
Sun, 27 Jul 2014 14:03:30 +1000	50.139.39.103	ManReader-noSB.zip
Sun, 27 Jul 2014 20:54:20 +1000	217.69.133.3	ManReader-noSB.zip
Mon, 28 Jul 2014 15:14:23 +1000	66.225.228.6	ManReader-noSB.zip
Mon, 28 Jul 2014 17:45:01 +1000	66.249.67.241	ManReader-noSB.zip
Tue, 29 Jul 2014 12:44:12 +1000	5.9.223.170	ManReader-noSB.zip
Wed, 30 Jul 2014 02:43:03 +1000	217.69.133.9	ManReader-noSB.zip
Fri, 01 Aug 2014 03:52:50 +1000	198.245.51.90	ManReader-noSB.zip
Fri, 01 Aug 2014 04:39:33 +1000	79.116.31.255	ManReader-noSB.zip
Sun, 03 Aug 2014 12:49:40 +1000	183.60.213.25	ManReader-noSB.zip
Mon, 04 Aug 2014 15:00:06 +1000	86.123.240.147	ManReader-noSB.zip
Wed, 06 Aug 2014 08:42:10 +1000	17.147.18.23	ManReader-noSB.zip
Wed, 06 Aug 2014 11:13:36 +1000	183.60.213.25	ManReader-noSB.zip
Thu, 07 Aug 2014 15:23:39 +1000	17.147.18.23	ManReader-noSB.zip
Sat, 09 Aug 2014 08:27:47 +1000	69.30.238.26	ManReader-noSB.zip
Sat, 09 Aug 2014 11:35:37 +1000	183.60.213.25	ManReader-noSB.zip
Sun, 10 Aug 2014 06:53:44 +1000	91.19.192.117	ManReader-noSB.zip
Mon, 11 Aug 2014 14:29:17 +1000	37.58.100.77	ManReader-noSB.zip
Mon, 11 Aug 2014 18:38:10 +1000	162.243.192.190	ManReader-noSB.zip
Tue, 12 Aug 2014 13:36:02 +1000	148.251.51.240	ManReader-noSB.zip
Wed, 13 Aug 2014 00:56:03 +1000	91.121.79.180	ManReader-noSB.zip
Fri, 15 Aug 2014 10:56:48 +1000	183.60.214.60	ManReader-noSB.zip
Mon, 18 Aug 2014 20:42:45 +1000	192.114.71.13	ManReader-noSB.zip
Thu, 21 Aug 2014 19:46:27 +1000	37.57.231.226	ManReader-noSB.zip
Mon, 25 Aug 2014 04:49:40 +1000	180.76.6.134	ManReader-noSB.zip
Mon, 25 Aug 2014 23:14:22 +1000	183.60.212.137	ManReader-noSB.zip
Tue, 26 Aug 2014 22:57:14 +1000	91.121.79.180	ManReader-noSB.zip
Wed, 27 Aug 2014 01:36:38 +1000	183.60.214.60	ManReader-noSB.zip
Thu, 28 Aug 2014 03:16:28 +1000	183.60.212.137	ManReader-noSB.zip
Fri, 29 Aug 2014 05:22:08 +1000	183.60.213.25	ManReader-noSB.zip
Fri, 29 Aug 2014 19:22:00 +1000	107.170.174.35	ManReader-noSB.zip
Sat, 30 Aug 2014 16:46:14 +1000	94.23.19.178	ManReader-noSB.zip
Sat, 30 Aug 2014 19:56:34 +1000	68.81.181.233	ManReader-noSB.zip
Sun, 31 Aug 2014 16:34:08 +1000	157.55.39.109	ManReader-noSB.zip
Wed, 03 Sep 2014 01:33:14 +1000	157.55.39.109	ManReader-noSB.zip
Wed, 03 Sep 2014 23:59:02 +1000	183.60.212.137	ManReader-noSB.zip
Thu, 04 Sep 2014 12:06:40 +1000	195.2.240.101	ManReader-noSB.zip
Thu, 04 Sep 2014 20:33:47 +1000	183.60.213.25	ManReader-noSB.zip
Fri, 05 Sep 2014 12:28:10 +1000	79.116.31.242	ManReader-noSB.zip
Sun, 07 Sep 2014 11:31:59 +1000	183.60.214.60	ManReader-noSB.zip
Tue, 09 Sep 2014 22:11:56 +1000	92.85.55.198	ManReader-noSB.zip
Wed, 10 Sep 2014 07:55:40 +1000	37.57.231.226	ManReader-noSB.zip
Fri, 12 Sep 2014 08:01:53 +1000	157.55.39.109	ManReader-noSB.zip
Fri, 12 Sep 2014 08:24:59 +1000	199.217.117.32	ManReader-noSB.zip
Fri, 12 Sep 2014 19:06:08 +1000	157.55.39.109	ManReader-noSB.zip
Sun, 14 Sep 2014 09:53:29 +1000	68.180.225.105	ManReader-noSB.zip
Wed, 17 Sep 2014 12:06:17 +1000	162.243.84.55	ManReader-noSB.zip
Sun, 21 Sep 2014 20:41:23 +1000	180.76.6.17	ManReader-noSB.zip
Tue, 23 Sep 2014 09:40:25 +1000	192.99.149.88	ManReader-noSB.zip
Wed, 24 Sep 2014 05:07:41 +1000	37.58.100.75	ManReader-noSB.zip
Sat, 27 Sep 2014 18:04:15 +1000	157.55.39.112	ManReader-noSB.zip
Sun, 28 Sep 2014 19:39:26 +1000	183.60.212.137	ManReader-noSB.zip
Mon, 29 Sep 2014 03:28:59 +1000	89.70.78.61	ManReader-noSB.zip
Mon, 29 Sep 2014 04:47:18 +1000	37.59.55.128	ManReader-noSB.zip
Mon, 29 Sep 2014 17:24:55 +1000	183.60.212.137	ManReader-noSB.zip
Tue, 30 Sep 2014 10:35:16 +1000	162.243.114.227	ManReader-noSB.zip
Tue, 30 Sep 2014 20:55:05 +1000	192.99.149.88	ManReader-noSB.zip
Tue, 30 Sep 2014 21:56:27 +1000	66.249.65.38	ManReader-noSB.zip
Wed, 01 Oct 2014 22:15:32 +1000	198.143.187.202	ManReader-noSB.zip
Thu, 02 Oct 2014 10:00:08 +1000	207.46.13.54	ManReader-noSB.zip
Sat, 04 Oct 2014 09:25:33 +1000	77.68.227.217	ManReader-noSB.zip
Sat, 04 Oct 2014 10:28:57 +1000	81.144.138.34	ManReader-noSB.zip
Mon, 06 Oct 2014 17:48:28 +1000	183.60.214.60	ManReader-noSB.zip
Tue, 07 Oct 2014 15:35:57 +1000	183.60.214.60	ManReader-noSB.zip
Wed, 08 Oct 2014 02:20:25 +1000	198.72.193.138	ManReader-noSB.zip
Wed, 08 Oct 2014 20:14:07 +1000	91.194.84.112	ManReader-noSB.zip
Thu, 09 Oct 2014 07:41:48 +1000	85.17.29.107	ManReader-noSB.zip
Sat, 11 Oct 2014 04:16:24 +1000	183.60.212.137	ManReader-noSB.zip
Mon, 13 Oct 2014 16:41:13 +1000	188.155.189.172	ManReader-noSB.zip
Wed, 15 Oct 2014 11:10:10 +1000	17.147.18.22	ManReader-noSB.zip
Wed, 15 Oct 2014 11:19:14 +1000	17.147.18.25	ManReader-noSB.zip
Wed, 15 Oct 2014 11:29:23 +1000	17.147.18.29	ManReader-noSB.zip
Wed, 15 Oct 2014 16:53:25 +1000	17.147.18.25	ManReader-noSB.zip
Wed, 15 Oct 2014 16:53:40 +1000	17.147.18.22	ManReader-noSB.zip
Wed, 15 Oct 2014 17:04:29 +1000	17.147.18.29	ManReader-noSB.zip
Thu, 16 Oct 2014 00:19:49 +1000	190.198.114.25	ManReader-noSB.zip
Fri, 17 Oct 2014 11:30:01 +1000	183.60.214.60	ManReader-noSB.zip
Sat, 18 Oct 2014 16:18:41 +1000	192.99.149.88	ManReader-noSB.zip
Sun, 19 Oct 2014 01:04:18 +1000	202.159.144.109	ManReader-noSB.zip
Sun, 19 Oct 2014 02:22:37 +1000	79.116.31.246	ManReader-noSB.zip
Wed, 22 Oct 2014 05:16:24 +1000	192.99.149.88	ManReader-noSB.zip
Wed, 22 Oct 2014 23:08:39 +1000	5.9.82.183	ManReader-noSB.zip
Fri, 24 Oct 2014 02:27:31 +1000	162.243.96.153	ManReader-noSB.zip
Sun, 26 Oct 2014 06:05:11 +1000	86.123.241.171	ManReader-noSB.zip
Thu, 30 Oct 2014 20:35:49 +1000	68.180.228.97	ManReader-noSB.zip
Fri, 31 Oct 2014 21:38:19 +1000	79.116.31.246	ManReader-noSB.zip
Mon, 03 Nov 2014 18:56:08 +1000	17.147.18.29	ManReader-noSB.zip
Mon, 03 Nov 2014 19:08:21 +1000	17.147.18.26	ManReader-noSB.zip
Mon, 03 Nov 2014 19:17:55 +1000	17.147.18.23	ManReader-noSB.zip
Mon, 03 Nov 2014 22:42:50 +1000	17.147.18.34	ManReader-noSB.zip
